datetime,temp,humidity,precip
2024-01-01T00:00:00,0.0,90.63,0
2024-01-01T01:00:00,0.0,93.4,0
2024-01-01T02:00:00,0.5,89.78,0
2024-01-01T03:00:00,0.5,89.78,0
2024-01-01T04:00:00,0.5,92.52,0
2024-01-01T05:00:00,1.1,88.69,0
2024-01-01T06:00:00,0.9,93.31,0
2024-01-01T07:00:00,0.9,89.81,0
2024-01-01T08:00:00,0.9,87.15,0
2024-01-01T09:00:00,0.9,86.04,0
2024-01-01T10:00:00,0.9,83.48,0
2024-01-01T11:00:00,0.9,86.04,0
2024-01-01T12:00:00,1.4,80.74,0
2024-01-01T13:00:00,2.0,77.42,0
2024-01-01T14:00:00,2.2,71.35,0
2024-01-01T15:00:00,2.0,69.16,0
2024-01-01T16:00:00,1.6,71.23,0
2024-01-01T17:00:00,1.6,73.45,0
2024-01-01T18:00:00,1.1,73.64,0
2024-01-01T19:00:00,0.9,74.58,0
2024-01-01T20:00:00,0.9,73.61,0
2024-01-01T21:00:00,0.9,73.61,0
2024-01-01T22:00:00,0.5,75.83,0
2024-01-01T23:00:00,0.5,75.83,0
2024-01-02T00:00:00,0.5,75.83,0
2024-01-02T01:00:00,0.0,78.89,0
2024-01-02T02:00:00,-0.5,79.17,0
2024-01-02T03:00:00,-0.7,79.14,0
2024-01-02T04:00:00,-0.7,77.75,0
2024-01-02T05:00:00,-1.1,79.08,0
2024-01-02T06:00:00,-1.1,78.04,0
2024-01-02T07:00:00,-1.1,79.08,0
2024-01-02T08:00:00,-1.7,82.56,0
2024-01-02T09:00:00,-1.7,83.66,0
2024-01-02T10:00:00,-1.3,83.71,0
2024-01-02T11:00:00,-1.3,83.71,0
2024-01-02T12:00:00,-1.1,80.13,0
2024-01-02T13:00:00,-1.1,80.13,0
2024-01-02T14:00:00,-0.5,79.17,0
2024-01-02T15:00:00,0.0,76.2,0
2024-01-02T16:00:00,0.0,76.2,0
2024-01-02T17:00:00,0.0,78.89,0
2024-01-02T18:00:00,-0.5,81.96,0
2024-01-02T19:00:00,-1.1,82.64,0
2024-01-02T20:00:00,-0.5,83.04,0
2024-01-02T21:00:00,-0.7,84.11,0
2024-01-02T22:00:00,-0.5,83.04,0
2024-01-02T23:00:00,-0.9,85.57,0
2024-01-03T00:00:00,-0.5,83.04,0
2024-01-03T01:00:00,-0.5,83.04,0
2024-01-03T02:00:00,-0.5,83.04,0
2024-01-03T03:00:00,0.0,82.41,0
2024-01-03T04:00:00,0.0,83.49,0
2024-01-03T05:00:00,0.0,83.49,0
2024-01-03T06:00:00,0.0,83.49,0
2024-01-03T07:00:00,0.0,83.49,0
2024-01-03T08:00:00,-0.5,86.74,0
2024-01-03T09:00:00,0.0,83.49,0
2024-01-03T10:00:00,0.0,83.49,0
2024-01-03T11:00:00,0.0,87.92,0
2024-01-03T12:00:00,0.0,90.63,0
2024-01-03T13:00:00,0.0,93.4,0
2024-01-03T14:00:00,0.5,86.0,0
2024-01-03T15:00:00,0.5,87.11,0
2024-01-03T16:00:00,0.0,93.4,0
2024-01-03T17:00:00,0.0,93.4,0
2024-01-03T18:00:00,0.0,93.4,0
2024-01-03T19:00:00,0.0,93.4,0
2024-01-03T20:00:00,0.0,93.4,0
2024-01-03T21:00:00,0.0,93.4,0
2024-01-03T22:00:00,0.0,93.4,0
2024-01-03T23:00:00,0.0,90.63,0
2024-01-04T00:00:00,0.0,89.47,0
2024-01-04T01:00:00,0.0,89.47,0
2024-01-04T02:00:00,0.0,88.32,0
2024-01-04T03:00:00,0.0,81.35,0
2024-01-04T04:00:00,-0.7,74.73,0
2024-01-04T05:00:00,-1.1,67.9,0
2024-01-04T06:00:00,-1.1,66.68,0
2024-01-04T07:00:00,-1.3,64.57,0
2024-01-04T08:00:00,-1.7,65.86,0
2024-01-04T09:00:00,-2.1,65.88,0
2024-01-04T10:00:00,-1.7,61.9,0
2024-01-04T11:00:00,-1.3,59.24,0
2024-01-04T12:00:00,-0.2,57.17,0
2024-01-04T13:00:00,0.4,53.22,0
2024-01-04T14:00:00,0.5,54.25,0
2024-01-04T15:00:00,0.5,56.5,0
2024-01-04T16:00:00,0.5,52.55,0
2024-01-04T17:00:00,-1.1,62.89,0
2024-01-04T18:00:00,-1.7,70.89,0
2024-01-04T19:00:00,-2.8,76.97,0
2024-01-04T20:00:00,-3.4,77.91,0
2024-01-04T21:00:00,-4.5,84.3,0
2024-01-04T22:00:00,-4.5,78.43,0
2024-01-04T23:00:00,-6.1,83.1,0
2024-01-05T00:00:00,-5.7,83.49,0
2024-01-05T01:00:00,-6.3,86.13,0
2024-01-05T02:00:00,-6.7,86.92,0
2024-01-05T03:00:00,-6.9,84.54,0
2024-01-05T04:00:00,-6.7,86.92,0
2024-01-05T05:00:00,-6.5,85.76,0
2024-01-05T06:00:00,-6.5,83.04,0
2024-01-05T07:00:00,-6.4,85.78,0
2024-01-05T08:00:00,-5.5,80.55,0
2024-01-05T09:00:00,-5.0,82.85,0
2024-01-05T10:00:00,-3.7,80.65,0
2024-01-05T11:00:00,-1.5,77.19,0
2024-01-05T12:00:00,-0.7,68.91,0
2024-01-05T13:00:00,0.5,63.79,0
2024-01-05T14:00:00,0.9,61.92,0
2024-01-05T15:00:00,0.9,64.43,0
2024-01-05T16:00:00,0.9,64.43,0
2024-01-05T17:00:00,0.0,69.06,0
2024-01-05T18:00:00,-1.9,76.46,0
2024-01-05T19:00:00,-1.3,77.89,0
2024-01-05T20:00:00,-1.1,79.08,0
2024-01-05T21:00:00,-1.3,80.1,0
2024-01-05T22:00:00,-1.1,76.01,0
2024-01-05T23:00:00,-0.7,76.73,0
2024-01-06T00:00:00,-1.1,79.08,0
2024-01-06T01:00:00,-1.1,79.08,0
2024-01-06T02:00:00,-1.3,81.16,0
2024-01-06T03:00:00,-1.3,76.87,0
2024-01-06T04:00:00,-1.1,79.08,0
2024-01-06T05:00:00,-1.1,79.08,0
2024-01-06T06:00:00,-1.7,79.23,0
2024-01-06T07:00:00,-1.5,78.22,0
2024-01-06T08:00:00,-1.5,81.51,0
2024-01-06T09:00:00,-1.5,88.18,1
2024-01-06T10:00:00,-1.5,88.18,0
2024-01-06T11:00:00,-0.5,79.17,0
2024-01-06T12:00:00,-0.5,79.17,0
2024-01-06T13:00:00,-0.5,81.96,0
2024-01-06T14:00:00,0.0,85.68,1
2024-01-06T15:00:00,0.5,82.35,0
2024-01-06T16:00:00,0.5,84.89,0
2024-01-06T17:00:00,0.5,84.89,0
2024-01-06T18:00:00,0.0,89.47,0
2024-01-06T19:00:00,0.0,89.47,0
2024-01-06T20:00:00,0.0,92.21,0
2024-01-06T21:00:00,0.0,92.21,0
2024-01-06T22:00:00,0.0,89.47,0
2024-01-06T23:00:00,0.0,89.47,0
2024-01-07T00:00:00,0.0,92.51,0
2024-01-07T01:00:00,0.0,92.21,0
2024-01-07T02:00:00,0.0,93.4,0
2024-01-07T03:00:00,0.0,96.25,1
2024-01-07T04:00:00,0.0,96.25,1
2024-01-07T05:00:00,0.5,92.81,1
2024-01-07T06:00:00,0.5,92.81,1
2024-01-07T07:00:00,0.5,90.16,1
2024-01-07T08:00:00,0.5,92.81,1
2024-01-07T09:00:00,0.5,90.16,0
2024-01-07T10:00:00,0.5,90.16,1
2024-01-07T11:00:00,0.5,90.16,0
2024-01-07T12:00:00,0.5,90.17,0
2024-01-07T13:00:00,0.9,87.58,0
2024-01-07T14:00:00,1.1,86.37,0
2024-01-07T15:00:00,1.1,83.83,0
2024-01-07T16:00:00,1.1,81.33,0
2024-01-07T17:00:00,1.1,80.19,0
2024-01-07T18:00:00,0.5,83.66,0
2024-01-07T19:00:00,0.5,78.18,0
2024-01-07T20:00:00,0.5,79.47,0
2024-01-07T21:00:00,0.5,76.59,0
2024-01-07T22:00:00,0.5,74.53,0
2024-01-07T23:00:00,0.5,73.56,0
2024-01-08T00:00:00,0.5,76.07,0
2024-01-08T01:00:00,0.0,78.97,0
2024-01-08T02:00:00,0.0,76.36,0
2024-01-08T03:00:00,0.0,77.42,0
2024-01-08T04:00:00,0.0,79.06,0
2024-01-08T05:00:00,0.0,76.95,0
2024-01-08T06:00:00,0.0,79.53,0
2024-01-08T07:00:00,0.0,80.15,0
2024-01-08T08:00:00,0.0,80.18,0
2024-01-08T09:00:00,0.0,80.2,0
2024-01-08T10:00:00,0.5,77.21,0
2024-01-08T11:00:00,0.9,77.14,0
2024-01-08T12:00:00,1.0,77.08,0
2024-01-08T13:00:00,1.6,78.62,0
2024-01-08T14:00:00,2.5,72.36,0
2024-01-08T15:00:00,2.5,74.48,0
2024-01-08T16:00:00,2.5,74.59,0
2024-01-08T17:00:00,2.0,77.54,0
2024-01-08T18:00:00,1.4,80.87,0
2024-01-08T19:00:00,1.4,78.66,0
2024-01-08T20:00:00,0.9,81.15,0
2024-01-08T21:00:00,0.9,81.12,0
2024-01-08T22:00:00,0.9,81.22,0
2024-01-08T23:00:00,0.9,81.29,0
2024-01-09T00:00:00,0.9,81.36,0
2024-01-09T01:00:00,0.9,83.74,0
2024-01-09T02:00:00,0.5,89.06,1
2024-01-09T03:00:00,0.9,90.2,1
2024-01-09T04:00:00,0.5,92.52,1
2024-01-09T05:00:00,0.5,92.81,1
2024-01-09T06:00:00,0.5,92.52,1
2024-01-09T07:00:00,0.9,93.31,1
2024-01-09T08:00:00,1.0,93.57,1
2024-01-09T09:00:00,1.6,94.13,1
2024-01-09T10:00:00,1.6,94.13,1
2024-01-09T11:00:00,2.0,94.15,1
2024-01-09T12:00:00,2.0,94.15,1
2024-01-09T13:00:00,2.0,97.21,1
2024-01-09T14:00:00,3.6,97.25,0
2024-01-09T15:00:00,4.0,97.25,1
2024-01-09T16:00:00,4.6,93.88,1
2024-01-09T17:00:00,6.1,90.95,1
2024-01-09T18:00:00,5.8,90.56,1
2024-01-09T19:00:00,5.3,88.04,0
2024-01-09T20:00:00,4.6,88.78,1
2024-01-09T21:00:00,3.5,85.8,0
2024-01-09T22:00:00,3.1,82.62,0
2024-01-09T23:00:00,3.1,84.92,0
2024-01-10T00:00:00,2.2,83.03,0
2024-01-10T01:00:00,1.7,85.69,0
2024-01-10T02:00:00,1.1,92.44,0
2024-01-10T03:00:00,1.0,89.65,0
2024-01-10T04:00:00,1.6,89.53,0
2024-01-10T05:00:00,1.5,89.53,0
2024-01-10T06:00:00,1.6,86.31,0
2024-01-10T07:00:00,1.5,86.28,0
2024-01-10T08:00:00,1.1,86.4,0
2024-01-10T09:00:00,1.1,83.86,0
2024-01-10T10:00:00,1.1,83.95,0
2024-01-10T11:00:00,1.5,77.78,0
2024-01-10T12:00:00,1.1,77.26,0
2024-01-10T13:00:00,0.5,80.63,0
2024-01-10T14:00:00,0.5,82.51,0
2024-01-10T15:00:00,0.5,79.56,0
2024-01-10T16:00:00,0.5,79.54,0
2024-01-10T17:00:00,0.5,79.65,0
2024-01-10T18:00:00,0.5,79.7,0
2024-01-10T19:00:00,0.5,79.75,0
2024-01-10T20:00:00,0.0,82.83,0
2024-01-10T21:00:00,0.0,80.7,0
2024-01-10T22:00:00,0.0,82.69,0
2024-01-10T23:00:00,0.0,82.64,0
2024-01-11T00:00:00,0.0,82.64,0
2024-01-11T01:00:00,0.0,86.79,0
2024-01-11T02:00:00,0.0,86.79,0
2024-01-11T03:00:00,-0.2,87.86,0
2024-01-11T04:00:00,0.4,86.54,0
2024-01-11T05:00:00,0.5,89.22,1
2024-01-11T06:00:00,0.5,89.77,0
2024-01-11T07:00:00,1.4,81.78,0
2024-01-11T08:00:00,1.6,80.99,0
2024-01-11T09:00:00,1.6,80.61,0
2024-01-11T10:00:00,1.6,78.43,0
2024-01-11T11:00:00,1.1,79.98,0
2024-01-11T12:00:00,0.5,80.37,0
2024-01-11T13:00:00,0.5,80.35,0
2024-01-11T14:00:00,0.9,77.9,0
2024-01-11T15:00:00,0.6,78.62,0
2024-01-11T16:00:00,0.6,73.8,0
2024-01-11T17:00:00,0.5,76.76,0
2024-01-11T18:00:00,0.5,73.4,0
2024-01-11T19:00:00,0.5,75.88,0
2024-01-11T20:00:00,0.0,78.85,0
2024-01-11T21:00:00,-0.6,82.08,0
2024-01-11T22:00:00,-1.0,81.81,0
2024-01-11T23:00:00,-1.5,84.59,0
2024-01-12T00:00:00,-1.1,82.76,0
2024-01-12T01:00:00,-1.1,82.76,0
2024-01-12T02:00:00,-1.1,82.71,0
2024-01-12T03:00:00,-0.6,79.88,0
2024-01-12T04:00:00,-0.6,79.92,0
2024-01-12T05:00:00,-0.5,82.62,0
2024-01-12T06:00:00,-0.5,83.19,0
2024-01-12T07:00:00,0.0,82.54,0
2024-01-12T08:00:00,0.5,80.29,0
2024-01-12T09:00:00,0.9,80.98,0
2024-01-12T10:00:00,0.9,83.58,1
2024-01-12T11:00:00,1.1,82.51,1
2024-01-12T12:00:00,0.9,86.65,1
2024-01-12T13:00:00,1.4,86.91,1
2024-01-12T14:00:00,2.4,89.93,1
2024-01-12T15:00:00,1.4,90.33,1
2024-01-12T16:00:00,1.5,93.92,1
2024-01-12T17:00:00,0.9,93.34,1
2024-01-12T18:00:00,0.5,96.15,1
2024-01-12T19:00:00,0.9,97.08,1
2024-01-12T20:00:00,1.4,93.93,1
2024-01-12T21:00:00,2.5,90.47,0
2024-01-12T22:00:00,2.5,88.28,0
2024-01-12T23:00:00,1.0,90.2,0
2024-01-13T00:00:00,-0.6,91.67,0
2024-01-13T01:00:00,-1.7,84.67,0
2024-01-13T02:00:00,-3.2,79.74,0
2024-01-13T03:00:00,-4.3,81.69,0
2024-01-13T04:00:00,-5.1,76.69,0
2024-01-13T05:00:00,-5.6,79.67,0
2024-01-13T06:00:00,-6.0,82.21,0
2024-01-13T07:00:00,-6.0,82.16,0
2024-01-13T08:00:00,-5.6,83.18,0
2024-01-13T09:00:00,-5.6,80.87,0
2024-01-13T10:00:00,-5.6,79.8,0
2024-01-13T11:00:00,-5.6,77.3,0
2024-01-13T12:00:00,-5.5,76.76,0
2024-01-13T13:00:00,-5.6,77.16,0
2024-01-13T14:00:00,-5.1,76.55,0
2024-01-13T15:00:00,-5.1,75.47,0
2024-01-13T16:00:00,-5.7,76.32,0
2024-01-13T17:00:00,-6.2,77.29,0
2024-01-13T18:00:00,-6.7,74.31,0
2024-01-13T19:00:00,-6.8,76.82,0
2024-01-13T20:00:00,-7.3,76.14,0
2024-01-13T21:00:00,-7.3,75.36,0
2024-01-13T22:00:00,-8.4,77.17,0
2024-01-13T23:00:00,-9.1,74.79,0
2024-01-14T00:00:00,-11.1,78.05,0
2024-01-14T01:00:00,-12.2,73.44,0
2024-01-14T02:00:00,-13.3,69.88,0
2024-01-14T03:00:00,-14.5,68.33,0
2024-01-14T04:00:00,-16.7,68.97,0
2024-01-14T05:00:00,-17.3,66.59,0
2024-01-14T06:00:00,-18.4,62.11,0
2024-01-14T07:00:00,-19.5,66.65,0
2024-01-14T08:00:00,-19.5,65.64,0
2024-01-14T09:00:00,-19.5,65.66,0
2024-01-14T10:00:00,-19.4,64.96,0
2024-01-14T11:00:00,-19.0,62.48,0
2024-01-14T12:00:00,-18.4,62.47,0
2024-01-14T13:00:00,-17.9,64.8,0
2024-01-14T14:00:00,-17.3,64.56,0
2024-01-14T15:00:00,-16.8,62.11,0
2024-01-14T16:00:00,-17.2,62.75,0
2024-01-14T17:00:00,-17.9,68.92,0
2024-01-14T18:00:00,-18.3,67.7,0
2024-01-14T19:00:00,-18.3,64.93,0
2024-01-14T20:00:00,-18.3,65.04,0
2024-01-14T21:00:00,-18.5,68.84,0
2024-01-14T22:00:00,-18.9,69.86,0
2024-01-14T23:00:00,-18.9,69.83,0
2024-01-15T00:00:00,-18.9,69.86,0
2024-01-15T01:00:00,-19.1,70.86,0
2024-01-15T02:00:00,-19.5,75.92,0
2024-01-15T03:00:00,-19.5,72.81,0
2024-01-15T04:00:00,-19.5,72.32,0
2024-01-15T05:00:00,-20.2,73.37,0
2024-01-15T06:00:00,-20.7,68.16,0
2024-01-15T07:00:00,-20.7,71.34,0
2024-01-15T08:00:00,-21.1,70.61,0
2024-01-15T09:00:00,-20.7,71.75,0
2024-01-15T10:00:00,-19.4,71.63,0
2024-01-15T11:00:00,-18.3,68.3,0
2024-01-15T12:00:00,-17.2,67.46,0
2024-01-15T13:00:00,-15.6,65.95,0
2024-01-15T14:00:00,-15.0,65.67,0
2024-01-15T15:00:00,-15.0,65.69,0
2024-01-15T16:00:00,-14.4,66.11,0
2024-01-15T17:00:00,-14.5,67.07,0
2024-01-15T18:00:00,-14.5,70.02,0
2024-01-15T19:00:00,-14.5,67.7,0
2024-01-15T20:00:00,-14.5,69.97,0
2024-01-15T21:00:00,-14.3,69.11,0
2024-01-15T22:00:00,-13.9,70.14,0
2024-01-15T23:00:00,-13.9,70.67,0
2024-01-16T00:00:00,-13.7,75.14,0
2024-01-16T01:00:00,-13.7,75.09,1
2024-01-16T02:00:00,-13.7,75.21,0
2024-01-16T03:00:00,-13.9,76.2,1
2024-01-16T04:00:00,-14.4,76.38,1
2024-01-16T05:00:00,-14.5,76.73,0
2024-01-16T06:00:00,-15.0,77.5,1
2024-01-16T07:00:00,-15.6,76.49,0
2024-01-16T08:00:00,-16.2,77.52,0
2024-01-16T09:00:00,-16.2,73.21,0
2024-01-16T10:00:00,-15.7,69.51,0
2024-01-16T11:00:00,-15.0,65.76,0
2024-01-16T12:00:00,-14.2,61.47,0
2024-01-16T13:00:00,-13.4,59.38,0
2024-01-16T14:00:00,-13.9,59.43,0
2024-01-16T15:00:00,-13.4,60.22,0
2024-01-16T16:00:00,-13.9,62.49,0
2024-01-16T17:00:00,-14.4,62.28,0
2024-01-16T18:00:00,-15.0,63.43,0
2024-01-16T19:00:00,-15.5,69.53,0
2024-01-16T20:00:00,-16.0,70.93,0
2024-01-16T21:00:00,-16.1,70.31,0
2024-01-16T22:00:00,-16.1,69.22,0
2024-01-16T23:00:00,-16.1,66.82,0
2024-01-17T00:00:00,-15.7,64.64,0
2024-01-17T01:00:00,-16.1,66.78,0
2024-01-17T02:00:00,-16.1,66.78,0
2024-01-17T03:00:00,-16.1,66.84,0
2024-01-17T04:00:00,-16.1,66.8,0
2024-01-17T05:00:00,-16.1,62.84,0
2024-01-17T06:00:00,-16.5,64.95,0
2024-01-17T07:00:00,-16.6,65.05,0
2024-01-17T08:00:00,-16.1,65.81,0
2024-01-17T09:00:00,-15.0,63.13,0
2024-01-17T10:00:00,-13.3,62.39,0
2024-01-17T11:00:00,-11.7,62.84,0
2024-01-17T12:00:00,-10.1,58.88,0
2024-01-17T13:00:00,-9.0,58.49,0
2024-01-17T14:00:00,-7.8,56.36,0
2024-01-17T15:00:00,-6.7,55.97,0
2024-01-17T16:00:00,-6.7,57.37,0
2024-01-17T17:00:00,-6.7,57.48,0
2024-01-17T18:00:00,-7.1,59.42,0
2024-01-17T19:00:00,-7.1,61.7,0
2024-01-17T20:00:00,-7.1,64.61,0
2024-01-17T21:00:00,-6.3,65.41,0
2024-01-17T22:00:00,-5.2,63.05,0
2024-01-17T23:00:00,-5.1,65.58,0
2024-01-18T00:00:00,-4.5,62.64,0
2024-01-18T01:00:00,-4.5,62.48,0
2024-01-18T02:00:00,-4.5,58.7,0
2024-01-18T03:00:00,-5.1,63.29,0
2024-01-18T04:00:00,-5.2,64.54,0
2024-01-18T05:00:00,-5.0,61.09,0
2024-01-18T06:00:00,-5.0,62.19,0
2024-01-18T07:00:00,-5.0,62.57,0
2024-01-18T08:00:00,-5.7,80.45,1
2024-01-18T09:00:00,-6.1,89.22,1
2024-01-18T10:00:00,-5.6,85.31,1
2024-01-18T11:00:00,-4.9,78.96,1
2024-01-18T12:00:00,-4.3,75.21,0
2024-01-18T13:00:00,-4.2,76.79,0
2024-01-18T14:00:00,-3.7,73.9,0
2024-01-18T15:00:00,-3.3,69.34,0
2024-01-18T16:00:00,-3.2,69.26,0
2024-01-18T17:00:00,-3.3,69.91,0
2024-01-18T18:00:00,-3.3,72.64,0
2024-01-18T19:00:00,-3.7,75.25,0
2024-01-18T20:00:00,-3.9,76.18,0
2024-01-18T21:00:00,-4.3,78.5,0
2024-01-18T22:00:00,-4.5,80.67,0
2024-01-18T23:00:00,-4.5,86.51,1
2024-01-19T00:00:00,-4.5,85.98,1
2024-01-19T01:00:00,-5.0,89.46,1
2024-01-19T02:00:00,-5.0,89.46,0
2024-01-19T03:00:00,-5.0,86.82,1
2024-01-19T04:00:00,-5.2,90.22,1
2024-01-19T05:00:00,-5.7,90.34,1
2024-01-19T06:00:00,-5.7,86.21,1
2024-01-19T07:00:00,-6.1,88.91,1
2024-01-19T08:00:00,-6.3,85.55,1
2024-01-19T09:00:00,-6.9,84.55,0
2024-01-19T10:00:00,-7.2,77.2,1
2024-01-19T11:00:00,-7.1,73.65,0
2024-01-19T12:00:00,-6.6,70.88,0
2024-01-19T13:00:00,-6.1,66.6,0
2024-01-19T14:00:00,-5.7,64.4,0
2024-01-19T15:00:00,-6.1,68.35,0
2024-01-19T16:00:00,-6.6,76.36,0
2024-01-19T17:00:00,-7.5,73.27,0
2024-01-19T18:00:00,-8.1,74.7,0
2024-01-19T19:00:00,-9.7,81.04,0
2024-01-19T20:00:00,-10.4,78.72,0
2024-01-19T21:00:00,-10.9,81.38,0
2024-01-19T22:00:00,-11.4,81.29,0
2024-01-19T23:00:00,-11.6,77.81,0
2024-01-20T00:00:00,-12.1,77.04,0
2024-01-20T01:00:00,-12.7,76.52,0
2024-01-20T02:00:00,-13.1,76.47,0
2024-01-20T03:00:00,-13.8,76.87,0
2024-01-20T04:00:00,-14.0,77.4,0
2024-01-20T05:00:00,-14.2,76.42,0
2024-01-20T06:00:00,-14.5,77.35,0
2024-01-20T07:00:00,-15.2,81.42,0
2024-01-20T08:00:00,-16.3,81.51,0
2024-01-20T09:00:00,-16.5,80.25,0
2024-01-20T10:00:00,-15.5,77.54,0
2024-01-20T11:00:00,-13.0,71.77,0
2024-01-20T12:00:00,-11.9,69.29,0
2024-01-20T13:00:00,-10.4,69.07,0
2024-01-20T14:00:00,-9.0,66.03,0
2024-01-20T15:00:00,-8.5,72.52,0
2024-01-20T16:00:00,-7.7,74.74,0
2024-01-20T17:00:00,-7.0,73.16,0
2024-01-20T18:00:00,-8.4,73.29,0
2024-01-20T19:00:00,-7.9,72.26,0
2024-01-20T20:00:00,-8.8,70.0,0
2024-01-20T21:00:00,-8.9,69.99,0
2024-01-20T22:00:00,-9.7,71.99,0
2024-01-20T23:00:00,-10.2,70.76,0
2024-01-21T00:00:00,-10.3,70.8,0
2024-01-21T01:00:00,-10.4,71.47,0
2024-01-21T02:00:00,-10.2,75.05,0
2024-01-21T03:00:00,-11.5,75.86,0
2024-01-21T04:00:00,-12.0,76.47,0
2024-01-21T05:00:00,-13.5,76.97,0
2024-01-21T06:00:00,-16.1,83.53,0
2024-01-21T07:00:00,-17.0,80.05,0
2024-01-21T08:00:00,-17.7,83.45,0
2024-01-21T09:00:00,-16.7,79.4,0
2024-01-21T10:00:00,-15.1,79.64,0
2024-01-21T11:00:00,-12.8,72.17,0
2024-01-21T12:00:00,-11.1,68.66,0
2024-01-21T13:00:00,-9.0,59.13,0
2024-01-21T14:00:00,-8.0,55.56,0
2024-01-21T15:00:00,-7.6,51.39,0
2024-01-21T16:00:00,-7.0,49.56,0
2024-01-21T17:00:00,-7.6,52.03,0
2024-01-21T18:00:00,-8.6,56.45,0
2024-01-21T19:00:00,-9.5,58.82,0
2024-01-21T20:00:00,-10.7,62.21,0
2024-01-21T21:00:00,-10.2,63.89,0
2024-01-21T22:00:00,-12.8,74.87,0
2024-01-21T23:00:00,-11.3,70.8,0
2024-01-22T00:00:00,-12.1,72.95,0
2024-01-22T01:00:00,-11.3,70.8,0
2024-01-22T02:00:00,-11.6,72.93,0
2024-01-22T03:00:00,-10.1,72.21,0
2024-01-22T04:00:00,-8.5,69.02,0
2024-01-22T05:00:00,-7.3,68.33,0
2024-01-22T06:00:00,-6.2,65.93,0
2024-01-22T07:00:00,-5.6,67.25,0
2024-01-22T08:00:00,-4.5,62.5,0
2024-01-22T09:00:00,-3.8,61.92,0
2024-01-22T10:00:00,-2.2,59.86,0
2024-01-22T11:00:00,-1.7,58.12,0
2024-01-22T12:00:00,-1.1,58.89,0
2024-01-22T13:00:00,-0.8,63.46,0
2024-01-22T14:00:00,0.0,62.39,0
2024-01-22T15:00:00,-0.1,81.52,0
2024-01-22T16:00:00,0.5,83.23,1
2024-01-22T17:00:00,1.4,75.45,0
2024-01-22T18:00:00,0.5,85.45,0
2024-01-22T19:00:00,0.5,90.16,1
2024-01-22T20:00:00,0.5,90.16,1
2024-01-22T21:00:00,0.5,89.7,1
2024-01-22T22:00:00,1.0,84.32,1
2024-01-22T23:00:00,1.8,79.68,0
2024-01-23T00:00:00,0.9,87.15,1
2024-01-23T01:00:00,0.9,87.63,1
2024-01-23T02:00:00,0.9,90.2,1
2024-01-23T03:00:00,0.5,92.81,1
2024-01-23T04:00:00,0.5,92.81,1
2024-01-23T05:00:00,0.5,92.81,1
2024-01-23T06:00:00,0.5,92.81,1
2024-01-23T07:00:00,0.5,92.81,1
2024-01-23T08:00:00,0.5,96.27,1
2024-01-23T09:00:00,0.9,93.56,1
2024-01-23T10:00:00,0.9,93.56,1
2024-01-23T11:00:00,1.6,94.13,1
2024-01-23T12:00:00,2.0,93.92,1
2024-01-23T13:00:00,2.5,93.78,1
2024-01-23T14:00:00,2.7,93.79,0
2024-01-23T15:00:00,3.5,94.56,1
2024-01-23T16:00:00,3.5,97.24,0
2024-01-23T17:00:00,3.5,97.24,0
2024-01-23T18:00:00,3.4,97.24,0
2024-01-23T19:00:00,3.4,97.24,0
2024-01-23T20:00:00,3.1,97.24,0
2024-01-23T21:00:00,3.7,94.56,0
2024-01-23T22:00:00,3.3,97.01,0
2024-01-23T23:00:00,3.3,96.85,0
2024-01-24T00:00:00,3.1,97.24,0
2024-01-24T01:00:00,3.1,97.24,0
2024-01-24T02:00:00,2.5,96.47,0
2024-01-24T03:00:00,2.5,96.47,0
2024-01-24T04:00:00,2.9,97.23,1
2024-01-24T05:00:00,2.9,97.23,1
2024-01-24T06:00:00,3.0,97.23,1
2024-01-24T07:00:00,2.9,97.15,1
2024-01-24T08:00:00,3.1,97.14,1
2024-01-24T09:00:00,3.5,94.41,0
2024-01-24T10:00:00,3.9,97.17,0
2024-01-24T11:00:00,4.5,96.42,0
2024-01-24T12:00:00,4.5,96.42,1
2024-01-24T13:00:00,5.0,96.31,1
2024-01-24T14:00:00,5.5,97.2,1
2024-01-24T15:00:00,5.5,97.21,1
2024-01-24T16:00:00,5.9,94.16,1
2024-01-24T17:00:00,5.4,97.21,1
2024-01-24T18:00:00,5.4,97.21,0
2024-01-24T19:00:00,5.0,96.3,1
2024-01-24T20:00:00,5.0,96.3,0
2024-01-24T21:00:00,5.0,96.3,0
2024-01-24T22:00:00,5.0,96.3,0
2024-01-24T23:00:00,4.3,96.43,0
2024-01-25T00:00:00,5.0,92.87,0
2024-01-25T01:00:00,4.4,96.43,0
2024-01-25T02:00:00,3.9,97.17,0
2024-01-25T03:00:00,3.8,97.14,0
2024-01-25T04:00:00,4.2,95.7,0
2024-01-25T05:00:00,3.7,94.42,0
2024-01-25T06:00:00,3.9,94.41,0
2024-01-25T07:00:00,3.8,97.17,0
2024-01-25T08:00:00,3.4,97.16,0
2024-01-25T09:00:00,3.5,97.17,0
2024-01-25T10:00:00,3.9,97.17,0
2024-01-25T11:00:00,4.6,96.43,0
2024-01-25T12:00:00,5.2,96.31,0
2024-01-25T13:00:00,5.7,93.64,0
2024-01-25T14:00:00,6.0,96.88,0
2024-01-25T15:00:00,5.8,97.22,0
2024-01-25T16:00:00,5.6,97.22,0
2024-01-25T17:00:00,5.2,92.89,0
